ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5129	"ENSG00000141959"	"PFKL"	chr21	+	45733795	45736222	45733795	45733904	45736126	45736222	5129	7,2,2	266,293,256	5,1,1	212,171,155	202	101	1	1.0	0.013,0.003,0.004	0.012,0.003,0.003	0.001
5130	"ENSG00000141959"	"PFKL"	chr21	+	45739233	45740030	45739233	45739298	45739966	45740030	5130	12,11,12	237,250,234	13,15,12	138,186,118	202	101	0.0157346708708	0.0863752200192	0.025,0.022,0.025	0.045,0.039,0.048	-0.02
5131	"ENSG00000141959"	"PFKL"	chr21	+	45739233	45741758	45739233	45739298	45741611	45741758	5131	8,6,1	0,0,0	7,5,3	1,0,2	202	101	0.474928975483	1.0	1.0,1.0,1.0	0.778,1.0,0.429	0.264
5132	"ENSG00000141959"	"PFKL"	chr21	+	45739233	45741758	45739233	45740030	45741611	45741758	5132	1,1,1	192,221,233	1,0,0	145,174,144	202	101	1	1.0	0.003,0.002,0.002	0.003,0.0,0.0	0.001
5133	"ENSG00000141959"	"PFKL"	chr21	+	45744738	45745943	45744738	45744800	45745843	45745943	5133	6,3,5	0,1,0	7,6,7	0,1,1	202	101	1	1.0	1.0,0.6,1.0	1.0,0.75,0.778	0.024
5135	"ENSG00000100395"	"L3MBTL2"	chr22	+	41613126	41615540	41613126	41613206	41615422	41615540	5135	1,2,2	81,78,78	1,2,3	17,19,24	202	101	0.221640992883	0.735643110482	0.006,0.013,0.013	0.029,0.05,0.059	-0.035
5136	"ENSG00000100395"	"L3MBTL2"	chr22	+	41623092	41623873	41623092	41623327	41623807	41623873	5136	1,0,1	64,61,49	0,0,0	55,59,53	202	101	1	1.0	0.008,0.0,0.01	0.0,0.0,0.0	0.006
5137	"ENSG00000242372"	"EIF6"	chr20	-	33871978	33872295	33871978	33872064	33872183	33872295	5137	14,17,14	1599,1639,1577	21,25,17	541,597,515	202	101	0.000394276247293	0.00330984533912	0.004,0.005,0.004	0.019,0.021,0.016	-0.014
5141	"ENSG00000111665"	"CDCA3"	chr12	-	6958486	6959022	6958486	6958577	6958728	6959022	5141	23,21,18	16,12,18	2,3,2	2,0,0	202	101	0.00301378198797	0.02055241826	0.418,0.467,0.333	0.333,1.0,1.0	-0.372
5142	"ENSG00000111665"	"CDCA3"	chr12	-	6958486	6959022	6958486	6958593	6958728	6959022	5142	2,1,1	190,195,182	1,0,0	26,29,18	202	101	1	1.0	0.005,0.003,0.003	0.019,0.0,0.0	-0.003
5146	"ENSG00000213780"	"GTF2H4"	chr6	+	30879460	30879923	30879460	30879544	30879790	30879923	5146	1,5,2	70,74,71	0,0,1	20,13,20	202	101	0.732836403609	1.0	0.007,0.033,0.014	0.0,0.0,0.024	0.01
5147	"ENSG00000213780"	"GTF2H4"	chr6	+	30880886	30881164	30880886	30880934	30881085	30881164	5147	14,14,10	64,86,62	25,27,34	26,17,14	202	101	1.6275869541e-13	4.76816545431e-12	0.099,0.075,0.075	0.325,0.443,0.548	-0.356
5148	"ENSG00000166987"	"MBD6"	chr12	+	57917811	57918199	57917811	57917875	57918062	57918199	5148	4,4,3	77,95,92	10,19,23	6,3,10	202	101	0	0.0	0.025,0.021,0.016	0.455,0.76,0.535	-0.563
5149	"ENSG00000130713"	"EXOSC2"	chr9	+	133572968	133573638	133572968	133573014	133573548	133573638	5149	6,7,8	104,99,109	10,6,6	1,16,16	202	101	0.000199351290256	0.00177194289265	0.028,0.034,0.035	0.833,0.158,0.158	-0.351
5150	"ENSG00000100201"	"DDX17"	chr22	-	38883883	38888120	38883883	38884120	38888060	38888120	5150	40,30,37	365,329,360	12,26,11	305,335,365	202	101	8.52251606107e-05	0.000807529492123	0.052,0.044,0.049	0.019,0.037,0.015	0.025
5151	"ENSG00000136059"	"VILL"	chr3	+	38047671	38048191	38047671	38047743	38047939	38048191	5151	1,3,1	7,13,9	0,1,0	1,0,3	202	101	0.383325076352	1.0	0.067,0.103,0.053	0.0,1.0,0.0	-0.259
5152	"ENSG00000129347"	"KRI1"	chr19	-	10668227	10668571	10668227	10668358	10668444	10668571	5152	1,0,1	92,107,90	0,0,0	14,11,10	186	101	1	1.0	0.006,0.0,0.006	0.0,0.0,0.0	0.004
5153	"ENSG00000129347"	"KRI1"	chr19	-	10670034	10670384	10670034	10670205	10670288	10670384	5153	3,3,9	115,106,87	4,2,1	20,35,24	183	101	0.820087671682	1.0	0.014,0.015,0.054	0.099,0.031,0.022	-0.023
5154	"ENSG00000129347"	"KRI1"	chr19	-	10672342	10672521	10672342	10672392	10672466	10672521	5154	14,5,7	204,240,230	4,4,6	58,72,89	174	101	0.348802253877	1.0	0.038,0.012,0.017	0.038,0.031,0.038	-0.013
5155	"ENSG00000129347"	"KRI1"	chr19	-	10675604	10676466	10675604	10675710	10676392	10676466	5155	3,1,4	119,93,99	5,1,6	4,5,1	202	101	1.16449608434e-06	1.53360929272e-05	0.012,0.005,0.02	0.385,0.091,0.75	-0.396
5156	"ENSG00000134440"	"NARS"	chr18	-	55269586	55270175	55269586	55269718	55270043	55270175	5156	0,2,0	710,657,709	0,0,0	420,438,390	202	101	1	1.0	0.0,0.002,0.0	0.0,0.0,0.0	0.001
5157	"ENSG00000134440"	"NARS"	chr18	-	55282872	55283207	55282872	55282962	55283048	55283207	5157	8,4,9	656,629,646	11,8,6	373,445,417	186	101	0.925715318599	1.0	0.007,0.003,0.008	0.016,0.01,0.008	-0.005
5158	"ENSG00000163608"	"C3orf17"	chr3	-	112731580	112732250	112731580	112731658	112732118	112732250	5158	0,4,0	91,82,88	1,3,4	69,47,57	202	101	0.596379339744	1.0	0.0,0.024,0.0	0.007,0.031,0.034	-0.016
5159	"ENSG00000125149"	"C16orf70"	chr16	+	67166348	67166814	67166348	67166428	67166719	67166814	5159	0,1,0	69,47,63	2,3,0	77,73,77	202	101	1	1.0	0.0,0.011,0.0	0.013,0.02,0.0	-0.007
5161	"ENSG00000160226"	"C21orf2"	chr21	-	45750345	45751897	45750345	45750799	45751725	45751897	5161	3,2,6	33,31,31	4,0,1	3,22,15	202	101	0.740280932705	1.0	0.043,0.031,0.088	0.4,0.0,0.032	-0.09
5165	"ENSG00000168488"	"ATXN2L"	chr16	+	28846598	28847079	28846598	28846720	28846866	28847079	5165	1,0,0	40,34,21	0,0,1	2,7,3	202	101	1	1.0	0.012,0.0,0.0	0.0,0.0,0.143	-0.044
5166	"ENSG00000168488"	"ATXN2L"	chr16	+	28846598	28847079	28846598	28846720	28846869	28847079	5166	1,0,0	201,196,173	0,0,1	27,19,21	202	101	1	1.0	0.002,0.0,0.0	0.0,0.0,0.023	-0.007
5167	"ENSG00000168488"	"ATXN2L"	chr16	+	28846598	28847079	28846598	28846720	28846875	28847079	5167	1,0,0	4,2,0	0,0,1	0,0,0	202	101	1	1.0	0.111,0.0,NA	NA,NA,1.0	-0.945
5168	"ENSG00000168488"	"ATXN2L"	chr16	+	28847253	28847806	28847253	28847443	28847769	28847806	5168	56,42,48	31,32,18	12,1,15	1,1,2	202	101	0.0166033583791	0.0906240340426	0.475,0.396,0.571	0.857,0.333,0.789	-0.179
5169	"ENSG00000168488"	"ATXN2L"	chr16	+	28847253	28847806	28847253	28847497	28847769	28847806	5169	57,42,48	0,0,1	12,1,15	0,0,0	202	101	1	1.0	1.0,1.0,0.96	1.0,1.0,1.0	-0.013
5170	"ENSG00000168488"	"ATXN2L"	chr16	+	28847253	28848558	28847253	28847443	28848048	28848558	5170	1,0,0	53,42,37	0,0,1	48,46,26	202	101	1	1.0	0.009,0.0,0.0	0.0,0.0,0.019	-0.003
5171	"ENSG00000168488"	"ATXN2L"	chr16	+	28847253	28848558	28847253	28847806	28848048	28848558	5171	1,2,0	80,72,74	0,0,0	23,4,14	202	101	1	1.0	0.006,0.014,0.0	0.0,0.0,0.0	0.007
5172	"ENSG00000168488"	"ATXN2L"	chr16	+	28847253	28848558	28847253	28847443	28848068	28848558	5172	1,0,0	0,0,1	0,0,1	0,1,0	202	101	1	1.0	1.0,NA,0.0	NA,0.0,1.0	0.0
5173	"ENSG00000168488"	"ATXN2L"	chr16	+	28847253	28848558	28847253	28847443	28848071	28848558	5173	1,0,0	16,21,15	0,0,1	1,2,0	202	101	1	1.0	0.03,0.0,0.0	0.0,0.0,1.0	-0.323
5174	"ENSG00000158552"	"ZFAND2B"	chr2	+	220072977	220073208	220072977	220073070	220073147	220073208	5174	7,7,3	98,108,118	0,2,1	29,43,44	177	101	0.0371677293742	0.179644025309	0.039,0.036,0.014	0.0,0.026,0.013	0.017
5178	"ENSG00000114026"	"OGG1"	chr3	+	9798450	9798875	9798450	9798500	9798727	9798875	5178	2,2,2	5,3,2	1,1,1	1,0,1	202	101	0.362340026677	1.0	0.167,0.25,0.333	0.333,1.0,0.333	-0.305
5180	"ENSG00000196498"	"NCOR2"	chr12	-	124818969	124819826	124818969	124819163	124819680	124819826	5180	0,1,2	145,142,153	1,1,0	24,25,31	202	101	1	1.0	0.0,0.004,0.006	0.02,0.02,0.0	-0.01
5182	"ENSG00000197653"	"DNAH10"	chr12	+	124414210	124415120	124414210	124414306	124414948	124415120	5182	0,0,0	2,3,2	0,1,0	1,5,2	202	101	1	1.0	0.0,0.0,0.0	0.0,0.091,0.0	-0.03
5183	"ENSG00000197841"	"ZNF181"	chr19	+	35230052	35230526	35230052	35230173	35230427	35230526	5183	1,0,0	34,33,31	0,0,0	9,9,7	202	101	1	1.0	0.014,0.0,0.0	0.0,0.0,0.0	0.005
5184	"ENSG00000197841"	"ZNF181"	chr19	+	35230052	35230526	35230052	35230173	35230430	35230526	5184	2,0,1	25,36,39	0,0,0	2,2,13	202	101	1	1.0	0.038,0.0,0.013	0.0,0.0,0.0	0.017
5189	"ENSG00000197694"	"SPTAN1"	chr9	+	131386606	131387458	131386606	131386766	131387381	131387458	5189	2,3,9	470,503,439	5,3,3	146,111,146	202	101	0.718828246086	1.0	0.002,0.003,0.01	0.017,0.013,0.01	-0.008
5198	"ENSG00000107186"	"MPDZ"	chr9	-	13133822	13136181	13133822	13133903	13136090	13136181	5198	14,10,8	139,120,130	11,3,10	97,83,83	202	101	0.910155012301	1.0	0.048,0.04,0.03	0.054,0.018,0.057	-0.004
5200	"ENSG00000090539"	"CHRD"	chr3	+	184103833	184104543	184103833	184103947	184104279	184104543	5200	0,2,0	10,7,6	0,0,0	9,5,8	202	101	1	1.0	0.0,0.125,0.0	0.0,0.0,0.0	0.042
5201	"ENSG00000090539"	"CHRD"	chr3	+	184103833	184104726	184103833	184103947	184104632	184104726	5201	0,2,0	2,3,6	0,1,0	8,0,1	202	101	1	1.0	0.0,0.25,0.0	0.0,1.0,0.0	-0.25
5202	"ENSG00000090539"	"CHRD"	chr3	+	184103833	184104726	184103833	184104543	184104632	184104726	5202	0,2,0	9,9,12	0,1,0	8,7,6	189	101	1	1.0	0.0,0.106,0.0	0.0,0.071,0.0	0.012
5203	"ENSG00000130159"	"ECSIT"	chr19	-	11618516	11618863	11618516	11618544	11618805	11618863	5203	132,156,143	0,0,1	57,46,46	0,0,0	202	101	1	1.0	1.0,1.0,0.986	1.0,1.0,1.0	-0.005
5204	"ENSG00000130159"	"ECSIT"	chr19	-	11618516	11618863	11618516	11618665	11618805	11618863	5204	1,6,3	125,149,116	7,6,3	35,37,38	202	101	7.93506405252e-05	0.000767808099672	0.004,0.02,0.013	0.091,0.075,0.038	-0.056
5205	"ENSG00000100722"	"ZC3H14"	chr14	+	89034201	89034497	89034201	89034260	89034382	89034497	5205	4,1,1	2,0,0	4,5,5	0,0,0	202	101	0.780696944672	1.0	0.5,1.0,1.0	1.0,1.0,1.0	-0.167
5207	"ENSG00000100722"	"ZC3H14"	chr14	+	89075610	89076147	89075610	89075747	89076055	89076147	5207	2,3,6	164,124,165	1,3,1	40,37,35	202	101	0.502938507943	1.0	0.006,0.012,0.018	0.012,0.039,0.014	-0.01
5208	"ENSG00000100722"	"ZC3H14"	chr14	+	89075610	89076147	89075610	89075747	89076058	89076147	5208	4,9,9	110,93,93	3,5,2	27,29,27	202	101	0.633568947504	1.0	0.018,0.046,0.046	0.053,0.079,0.036	-0.019
5209	"ENSG00000100722"	"ZC3H14"	chr14	+	89075610	89076147	89075610	89075747	89076070	89076147	5209	17,12,17	6,10,12	5,6,5	7,4,5	202	101	0.216803801288	0.723771759881	0.586,0.375,0.415	0.263,0.429,0.333	0.117
5210	"ENSG00000173575"	"CHD2"	chr15	+	93486072	93489095	93486072	93486298	93489050	93489095	5210	4,2,7	1,1,0	3,3,3	32,45,35	202	101	2.36045183399e-10	4.91076609811e-09	0.667,0.5,1.0	0.045,0.032,0.041	0.683
5211	"ENSG00000068650"	"ATP11A"	chr13	+	113512131	113513766	113512131	113512234	113513706	113513766	5211	2,3,4	0,0,0	0,0,0	5,2,1	202	101	2.10942374679e-15	7.47673528029e-14	1.0,1.0,1.0	0.0,0.0,0.0	1.0
5218	"ENSG00000223756"	"TSSC2"	chr11	+	3427728	3428927	3427728	3427945	3428851	3428927	5218	3,6,5	28,33,27	1,1,1	2,0,5	202	101	0.314913394642	0.960803778977	0.051,0.083,0.085	0.2,1.0,0.091	-0.357
5219	"ENSG00000115464"	"USP34"	chr2	-	61433894	61436112	61433894	61434021	61436033	61436112	5219	7,3,7	113,124,124	1,0,2	32,24,41	202	101	0.101157854816	0.404490530887	0.03,0.012,0.027	0.015,0.0,0.024	0.01
5220	"ENSG00000115464"	"USP34"	chr2	-	61463160	61463524	61463160	61463208	61463459	61463524	5220	8,3,11	0,0,1	13,14,19	3,6,2	202	101	5.14459269493e-05	0.00051107701132	1.0,1.0,0.846	0.684,0.538,0.826	0.266
5231	"ENSG00000060971"	"ACAA1"	chr3	-	38167316	38168191	38167316	38167372	38167652	38168191	5231	0,0,1	90,96,104	1,4,1	89,95,76	202	101	1	1.0	0.0,0.0,0.005	0.006,0.021,0.007	-0.01
5232	"ENSG00000060971"	"ACAA1"	chr3	-	38167316	38168191	38167316	38167372	38168000	38168191	5232	0,0,1	7,5,0	1,4,1	2,1,2	202	101	0.0133935267812	0.0748018600709	0.0,0.0,1.0	0.2,0.667,0.2	-0.022
5234	"ENSG00000132781"	"MUTYH"	chr1	-	45798434	45798996	45798434	45798506	45798589	45798996	5234	1,2,1	36,29,32	0,0,0	2,1,2	183	101	0.540255546796	1.0	0.015,0.037,0.017	0.0,0.0,0.0	0.023
5235	"ENSG00000132781"	"MUTYH"	chr1	-	45798434	45798842	45798434	45798506	45798768	45798842	5235	2,3,0	1,0,0	0,0,0	0,0,1	202	101	1	1.0	0.5,1.0,NA	NA,NA,0.0	0.75
5236	"ENSG00000132781"	"MUTYH"	chr1	-	45798434	45798996	45798434	45798506	45798956	45798996	5236	2,5,3	0,2,1	1,1,0	0,2,0	202	101	1	1.0	1.0,0.556,0.6	1.0,0.2,NA	0.119
5237	"ENSG00000132781"	"MUTYH"	chr1	-	45798434	45798996	45798434	45798842	45798956	45798996	5237	3,4,5	33,30,35	1,1,0	1,0,3	202	101	0.253028800614	0.812579067744	0.043,0.063,0.067	0.333,1.0,0.0	-0.387
5238	"ENSG00000132781"	"MUTYH"	chr1	-	45798589	45798996	45798589	45798631	45798956	45798996	5238	6,5,3	1,3,3	2,1,1	0,0,0	202	101	3.34138483105e-07	4.79655792497e-06	0.75,0.455,0.333	1.0,1.0,1.0	-0.487
5244	"ENSG00000054148"	"PHPT1"	chr9	+	139744464	139745012	139744464	139744589	139744954	139745012	5244	12,11,11	2,0,0	8,9,5	1,1,2	202	101	0.073866985559	0.316998677937	0.75,1.0,1.0	0.8,0.818,0.556	0.192
5245	"ENSG00000054148"	"PHPT1"	chr9	+	139744464	139745012	139744464	139744589	139744957	139745012	5245	14,12,11	7,5,2	9,12,5	1,8,2	202	101	0.975907558101	1.0	0.5,0.545,0.733	0.818,0.429,0.556	-0.008
5247	"ENSG00000013306"	"SLC25A39"	chr17	-	42397563	42397804	42397563	42397644	42397722	42397804	5247	11,17,10	444,434,392	43,38,40	410,367,342	178	101	2.01313410386e-11	4.77661819189e-10	0.014,0.022,0.014	0.056,0.055,0.062	-0.041
5250	"ENSG00000156508"	"EEF1A1"	chr6	-	74227752	74228333	74227752	74227987	74228076	74228333	5250	6,3,6	52333,50661,53061	8,6,14	63534,64689,55326	189	101	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
5251	"ENSG00000156508"	"EEF1A1"	chr6	-	74228654	74229239	74228654	74228951	74229059	74229239	5251	2,3,3	69605,65687,69357	5,3,3	82186,85660,79049	202	101	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
5254	"ENSG00000187630"	"DHRS4L2"	chr14	+	24470071	24470293	24470071	24470142	24470241	24470293	5254	0,4,2	8,5,9	1,0,0	4,1,1	199	101	0.0179521943105	0.096409416105	0.0,0.289,0.101	0.113,0.0,0.0	0.092
5256	"ENSG00000107679"	"PLEKHA1"	chr10	+	124177415	124183779	124177415	124177484	124183714	124183779	5256	3,4,3	98,91,80	1,5,4	30,30,24	202	101	0.0410601799474	0.195171815611	0.015,0.022,0.018	0.016,0.077,0.077	-0.038
5260	"ENSG00000100564"	"PIGH"	chr14	-	68060459	68060669	68060459	68060530	68060626	68060669	5260	87,116,84	4,1,0	30,26,24	0,0,0	196	101	0.671103868906	1.0	0.918,0.984,1.0	1.0,1.0,1.0	-0.033
5266	"ENSG00000169738"	"DCXR"	chr17	-	79994066	79994324	79994066	79994184	79994259	79994324	5266	4,0,5	270,276,277	4,1,2	166,183,155	175	101	1	1.0	0.008,0.0,0.01	0.014,0.003,0.007	-0.002
5267	"ENSG00000169738"	"DCXR"	chr17	-	79994066	79994324	79994066	79994198	79994259	79994324	5267	5,0,5	0,2,0	4,1,2	0,0,0	161	101	0.251994545366	0.810163874295	1.0,0.0,1.0	1.0,1.0,1.0	-0.333
5268	"ENSG00000169738"	"DCXR"	chr17	-	79994066	79994519	79994066	79994184	79994419	79994519	5268	3,0,3	4,2,2	1,0,1	0,4,0	202	101	0.310378460155	0.952594807783	0.273,0.0,0.429	1.0,0.0,1.0	-0.433
5269	"ENSG00000169738"	"DCXR"	chr17	-	79994066	79994519	79994066	79994324	79994419	79994519	5269	11,10,16	194,184,192	10,5,3	151,158,123	195	101	0.0935589287369	0.382639774528	0.029,0.027,0.041	0.033,0.016,0.012	0.012
5270	"ENSG00000169738"	"DCXR"	chr17	-	79994066	79994639	79994066	79994184	79994596	79994639	5270	27,26,18	0,0,1	6,11,13	2,0,1	202	101	0.645336950771	1.0	1.0,1.0,0.9	0.6,1.0,0.867	0.144
5271	"ENSG00000169738"	"DCXR"	chr17	-	79994066	79994639	79994066	79994324	79994596	79994639	5271	35,36,31	0,2,0	15,16,15	0,1,2	202	101	0.825262825773	1.0	1.0,0.9,1.0	1.0,0.889,0.789	0.074
5272	"ENSG00000169738"	"DCXR"	chr17	-	79994066	79994639	79994066	79994519	79994596	79994639	5272	27,26,16	184,186,207	6,11,12	161,93,118	177	101	0.0519979374241	0.235467000544	0.077,0.074,0.042	0.021,0.063,0.055	0.018
5273	"ENSG00000169738"	"DCXR"	chr17	-	79994596	79994889	79994596	79994639	79994734	79994889	5273	10,8,7	231,241,259	11,4,8	189,126,156	195	101	0.303690877507	0.937523128304	0.022,0.017,0.014	0.029,0.016,0.026	-0.006
5274	"ENSG00000169738"	"DCXR"	chr17	-	79994734	79995423	79994734	79994889	79995325	79995423	5274	3,0,1	130,109,112	1,0,0	84,78,70	202	101	1	1.0	0.011,0.0,0.004	0.006,0.0,0.0	0.003
5276	"ENSG00000165792"	"METTL17"	chr14	+	21458388	21458757	21458388	21458542	21458622	21458757	5276	0,2,3	250,264,295	1,0,1	39,57,37	180	101	1	1.0	0.0,0.004,0.006	0.014,0.0,0.015	-0.006
5277	"ENSG00000165792"	"METTL17"	chr14	+	21461276	21462222	21461276	21461350	21462127	21462222	5277	11,10,12	379,318,296	5,6,3	62,63,61	202	101	0.0901286890797	0.372852256985	0.014,0.015,0.02	0.039,0.045,0.024	-0.02
5278	"ENSG00000165792"	"METTL17"	chr14	+	21462952	21463392	21462952	21463060	21463323	21463392	5278	10,25,16	326,305,339	15,5,12	104,113,122	202	101	0.0376383822923	0.180701999266	0.015,0.039,0.023	0.067,0.022,0.047	-0.02
5279	"ENSG00000165792"	"METTL17"	chr14	+	21464059	21464451	21464059	21464110	21464367	21464451	5279	6,14,2	378,408,406	29,18,18	92,123,96	202	101	0	0.0	0.008,0.017,0.002	0.136,0.068,0.086	-0.088
5281	"ENSG00000163479"	"SSR2"	chr1	-	155981600	155982356	155981600	155981678	155982175	155982356	5281	4,8,8	7,10,9	7,8,6	1,2,0	202	101	1.91936231901e-05	0.000205615269324	0.222,0.286,0.308	0.778,0.667,1.0	-0.543
5282	"ENSG00000163479"	"SSR2"	chr1	-	155981600	155982356	155981600	155981678	155982185	155982356	5282	4,8,8	0,0,1	7,8,6	0,0,0	202	101	1	1.0	1.0,1.0,0.8	1.0,1.0,1.0	-0.067
5284	"ENSG00000101365"	"IDH3B"	chr20	-	2639040	2639483	2639040	2639168	2639404	2639483	5284	78,71,52	68,66,66	35,38,37	39,44,40	202	101	0.516560218573	1.0	0.364,0.35,0.283	0.31,0.302,0.316	0.023
5285	"ENSG00000101365"	"IDH3B"	chr20	-	2640344	2640822	2640344	2640439	2640675	2640822	5285	2,7,9	384,430,367	5,4,6	258,267,235	202	101	1	1.0	0.003,0.008,0.012	0.01,0.007,0.013	-0.002
5286	"ENSG00000101365"	"IDH3B"	chr20	-	2640344	2640822	2640344	2640439	2640713	2640822	5286	2,7,9	16,18,25	5,4,6	9,6,7	202	101	0.106993980442	0.421371355074	0.059,0.163,0.153	0.217,0.25,0.3	-0.131
5288	"ENSG00000105726"	"ATP13A1"	chr19	-	19756455	19756794	19756455	19756599	19756682	19756794	5288	0,3,3	180,206,181	2,1,4	167,177,162	183	101	1	1.0	0.0,0.008,0.009	0.007,0.003,0.013	-0.002
5289	"ENSG00000105726"	"ATP13A1"	chr19	-	19758222	19758568	19758222	19758337	19758407	19758568	5289	0,3,3	127,154,134	2,1,4	185,142,122	170	101	1	1.0	0.0,0.011,0.013	0.006,0.004,0.019	-0.002
5290	"ENSG00000105726"	"ATP13A1"	chr19	-	19760549	19762606	19760549	19760749	19762497	19762606	5290	0,3,3	111,119,127	2,1,4	119,93,94	202	101	1	1.0	0.0,0.012,0.012	0.008,0.005,0.021	-0.003
5291	"ENSG00000105726"	"ATP13A1"	chr19	-	19766124	19766463	19766124	19766262	19766336	19766463	5291	0,2,3	124,139,116	2,0,4	121,130,112	174	101	1	1.0	0.0,0.008,0.015	0.01,0.0,0.02	-0.002
5292	"ENSG00000105726"	"ATP13A1"	chr19	-	19767468	19767725	19767468	19767575	19767655	19767725	5292	7,10,4	115,104,97	7,13,10	62,47,79	180	101	0.00428844155697	0.0276056406055	0.033,0.051,0.023	0.06,0.134,0.066	-0.051
5293	"ENSG00000120798"	"NR2C1"	chr12	-	95451506	95452265	95451506	95451654	95452085	95452265	5293	0,1,0	43,36,38	1,0,1	9,3,2	202	101	1	1.0	0.0,0.014,0.0	0.053,0.0,0.2	-0.08
5294	"ENSG00000147789"	"ZNF7"	chr8	+	146054427	146054989	146054427	146054475	146054811	146054989	5294	21,10,15	2,2,1	55,62,56	0,3,0	202	101	0.0301244068117	0.150151340202	0.84,0.714,0.882	1.0,0.912,1.0	-0.159
5295	"ENSG00000147789"	"ZNF7"	chr8	+	146054427	146054989	146054427	146054475	146054829	146054989	5295	21,10,15	10,4,10	55,62,56	10,4,9	202	101	0.000175456480987	0.00157910832888	0.512,0.556,0.429	0.733,0.886,0.757	-0.293
5296	"ENSG00000147789"	"ZNF7"	chr8	+	146054427	146054989	146054427	146054475	146054862	146054989	5296	21,10,15	38,40,41	55,62,56	15,14,10	202	101	0	0.0	0.216,0.111,0.155	0.647,0.689,0.737	-0.53
5297	"ENSG00000147789"	"ZNF7"	chr8	+	146054427	146054989	146054427	146054475	146054907	146054989	5297	33,19,25	1,0,0	70,82,74	3,2,0	202	101	0.547373429554	1.0	0.943,1.0,1.0	0.921,0.953,1.0	0.023
5301	"ENSG00000165487"	"MICU2"	chr13	-	22069299	22070299	22069299	22069457	22070190	22070299	5301	1,1,3	484,481,497	1,3,0	198,195,211	202	101	1	1.0	0.001,0.001,0.003	0.003,0.008,0.0	-0.002
5305	"ENSG00000185306"	"C12orf56"	chr12	-	64668680	64669152	64668680	64668755	64669077	64669152	5305	2,0,0	27,8,19	1,0,0	5,6,1	202	101	1	1.0	0.036,0.0,0.0	0.091,0.0,0.0	-0.018
5308	"ENSG00000124006"	"OBSL1"	chr2	-	220415450	220416520	220415450	220415564	220416250	220416520	5308	1,1,0	31,30,35	0,0,0	14,14,13	202	101	1	1.0	0.016,0.016,0.0	0.0,0.0,0.0	0.011
5309	"ENSG00000124006"	"OBSL1"	chr2	-	220415450	220416520	220415450	220415590	220416250	220416520	5309	1,1,0	1,1,6	0,0,0	1,0,1	202	101	1	1.0	0.333,0.333,0.0	0.0,NA,0.0	0.222
5311	"ENSG00000185507"	"IRF7"	chr11	-	613784	614037	613784	613865	613950	614037	5311	2,1,0	16,16,11	0,0,1	1,0,2	185	101	1	1.0	0.064,0.033,0.0	0.0,NA,0.214	-0.075
5313	"ENSG00000160223"	"ICOSLG"	chr21	-	45646716	45649972	45646716	45648927	45649936	45649972	5313	3,4,3	31,20,23	8,6,6	4,0,2	202	101	1.134515345e-07	1.73254976356e-06	0.046,0.091,0.061	0.5,1.0,0.6	-0.634
5316	"ENSG00000099949"	"LZTR1"	chr22	+	21350984	21351255	21350984	21351090	21351174	21351255	5316	5,3,5	90,108,131	0,3,3	9,17,15	184	101	0.238908881541	0.779759300801	0.03,0.015,0.021	0.0,0.088,0.099	-0.04
5317	"ENSG00000180448"	"HMHA1"	chr19	+	1080253	1080546	1080253	1080378	1080462	1080546	5317	1,0,0	27,28,29	0,0,0	0,3,2	184	101	1	1.0	0.02,0.0,0.0	NA,0.0,0.0	0.007
5325	"ENSG00000143793"	"C1orf35"	chr1	-	228289780	228290083	228289780	228289866	228290010	228290083	5325	6,4,3	68,64,52	7,4,7	3,4,6	202	101	2.44275466521e-09	4.61391358146e-08	0.042,0.03,0.028	0.538,0.333,0.368	-0.38
5326	"ENSG00000143793"	"C1orf35"	chr1	-	228289039	228290261	228289039	228289174	228290178	228290261	5326	1,1,0	0,0,0	5,7,4	0,0,1	202	101	1	1.0	1.0,1.0,NA	1.0,1.0,0.667	0.111
5327	"ENSG00000143793"	"C1orf35"	chr1	-	228290010	228290261	228290010	228290083	228290178	228290261	5327	1,5,2	74,82,73	5,7,4	0,4,3	195	101	1.57341439877e-09	3.03172667038e-08	0.007,0.031,0.014	1.0,0.475,0.408	-0.61
5328	"ENSG00000161847"	"RAVER1"	chr19	-	10431330	10431627	10431330	10431439	10431533	10431627	5328	5,6,6	1,0,2	1,1,3	0,0,1	194	101	0.667786130096	1.0	0.722,1.0,0.61	1.0,1.0,0.61	-0.093
5329	"ENSG00000161847"	"RAVER1"	chr19	-	10431330	10431627	10431330	10431458	10431533	10431627	5329	5,6,6	9,2,10	1,1,3	0,1,0	175	101	6.67977655414e-05	0.000659025377558	0.243,0.634,0.257	1.0,0.366,1.0	-0.411
5330	"ENSG00000135775"	"COG2"	chr1	+	230805101	230807386	230805101	230805281	230807261	230807386	5330	0,0,0	102,64,88	2,0,0	4,4,7	202	101	1	1.0	0.0,0.0,0.0	0.2,0.0,0.0	-0.067
